serie_id,fecha_hora,serie,mac,firmware,patron,patron_original,valor_certificado,tipo_lamina,color,orientacion,codigo,disparo,respuesta_bruta,x,descartado,motivo_descarte,veredicto,nota,aceptada,elegida,colocacion
S004,"2026-09-19T14:18:32-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,14,"::3317",3317,0,,A5,banco paso 6 (A5-INICIO),0,0,4
S004,"2026-09-19T14:18:33-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,15,"::3323",3323,0,,A5,banco paso 6 (A5-INICIO),0,0,4
S004,"2026-09-19T14:18:35-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,16,"::3332",3332,0,,A5,banco paso 6 (A5-INICIO),0,0,4
S004,"2026-09-19T14:18:42-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,17,"::3299",3299,0,,A5,banco paso 6 (A5-INICIO),0,0,5
S004,"2026-09-19T14:18:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,18,"::3304",3304,0,,A5,banco paso 6 (A5-INICIO),0,0,5
S004,"2026-09-19T14:18:46-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,19,"::3312",3312,0,,A5,banco paso 6 (A5-INICIO),0,0,5
S004,"2026-09-19T14:18:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P4,P4,828,XI,blanco,0,e,20,"::3294",3294,0,,A5,banco paso 6 (A5-INICIO),0,0,5
S005,"2026-09-19T14:19:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,1,"::1648",1648,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,1
S005,"2026-09-19T14:19:45-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,2,"::1652",1652,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,1
S005,"2026-09-19T14:19:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,3,"::1659",1659,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,1
S005,"2026-09-19T14:19:49-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,4,"::1660",1660,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,1
S005,"2026-09-19T14:19:58-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,5,"::1642",1642,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,2
S005,"2026-09-19T14:20:00-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,6,"::1652",1652,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,2
S005,"2026-09-19T14:20:01-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,7,"::1645",1645,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,2
S005,"2026-09-19T14:20:03-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,8,"::1656",1656,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,2
S005,"2026-09-19T14:20:21-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,9,"::1655",1655,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,3
S005,"2026-09-19T14:20:22-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,10,"::1660",1660,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,3
S005,"2026-09-19T14:20:24-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,11,"::1653",1653,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,3
S005,"2026-09-19T14:20:25-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P56,P56,347,IV,blanco,0,e,12,"::1658",1658,0,,OK,"banco paso 7, código 1, uso AJUSTE",1,1,3
S006,"2026-09-19T14:20:55-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,1,"::1664",1664,0,,REPETIR,repetida,0,0,1
S006,"2026-09-19T14:20:57-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,2,"::1661",1661,0,,REPETIR,repetida,0,0,1
S006,"2026-09-19T14:20:58-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,3,"::1657",1657,0,,REPETIR,repetida,0,0,1
