serie_id,fecha_hora,serie,mac,firmware,patron,patron_original,valor_certificado,tipo_lamina,color,orientacion,codigo,disparo,respuesta_bruta,x,descartado,motivo_descarte,veredicto,nota,aceptada,elegida
S044,"2026-09-19T10:26:14-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P19,P19,85,XI,azul,0,e,1,"::820",820,0,,OK,,1,1
S044,"2026-09-19T10:26:16-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P19,P19,85,XI,azul,0,e,2,"::822",822,0,,OK,,1,1
S044,"2026-09-19T10:26:17-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P19,P19,85,XI,azul,0,e,3,"::831",831,0,,OK,,1,1
S044,"2026-09-19T10:26:19-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P19,P19,85,XI,azul,0,e,4,"::823",823,0,,OK,,1,1
S044,"2026-09-19T10:26:21-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P19,P19,85,XI,azul,0,e,5,"::824",824,0,,OK,,1,1
S044,"2026-09-19T10:26:22-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P19,P19,85,XI,azul,0,e,6,"::818",818,0,,OK,,1,1
S044,"2026-09-19T10:26:24-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P19,P19,85,XI,azul,0,e,7,"::823",823,0,,OK,,1,1
S044,"2026-09-19T10:26:25-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P19,P19,85,XI,azul,0,e,8,"::825",825,0,,OK,,1,1
S044,"2026-09-19T10:26:27-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P19,P19,85,XI,azul,0,e,9,"::826",826,0,,OK,,1,1
S045,"2026-09-19T10:26:39-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P20,P20,782,XI,amarillo,0,e,1,"::2774",2774,0,,OK,,1,1
S045,"2026-09-19T10:26:40-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P20,P20,782,XI,amarillo,0,e,2,"::2784",2784,0,,OK,,1,1
S045,"2026-09-19T10:26:42-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P20,P20,782,XI,amarillo,0,e,3,"::2786",2786,0,,OK,,1,1
S045,"2026-09-19T10:26:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P20,P20,782,XI,amarillo,0,e,4,"::2798",2798,0,,OK,,1,1
S045,"2026-09-19T10:26:45-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P20,P20,782,XI,amarillo,0,e,5,"::2792",2792,0,,OK,,1,1
S045,"2026-09-19T10:26:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P20,P20,782,XI,amarillo,0,e,6,"::2788",2788,0,,OK,,1,1
S045,"2026-09-19T10:26:48-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P20,P20,782,XI,amarillo,0,e,7,"::2784",2784,0,,OK,,1,1
S045,"2026-09-19T10:26:50-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P20,P20,782,XI,amarillo,0,e,8,"::2783",2783,0,,OK,,1,1
S045,"2026-09-19T10:26:52-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P20,P20,782,XI,amarillo,0,e,9,"::2800",2800,0,,OK,,1,1
S046,"2026-09-19T10:27:02-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P21,P21,375,IV,amarillo,0,e,1,"::1559",1559,0,,OK,,1,1
S046,"2026-09-19T10:27:04-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P21,P21,375,IV,amarillo,0,e,2,"::1555",1555,0,,OK,,1,1
S046,"2026-09-19T10:27:06-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P21,P21,375,IV,amarillo,0,e,3,"::1563",1563,0,,OK,,1,1
S046,"2026-09-19T10:27:07-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P21,P21,375,IV,amarillo,0,e,4,"::1561",1561,0,,OK,,1,1
S046,"2026-09-19T10:27:09-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P21,P21,375,IV,amarillo,0,e,5,"::1565",1565,0,,OK,,1,1
S046,"2026-09-19T10:27:10-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P21,P21,375,IV,amarillo,0,e,6,"::1564",1564,0,,OK,,1,1
S046,"2026-09-19T10:27:12-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P21,P21,375,IV,amarillo,0,e,7,"::1563",1563,0,,OK,,1,1
S046,"2026-09-19T10:27:14-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P21,P21,375,IV,amarillo,0,e,8,"::1555",1555,0,,OK,,1,1
S046,"2026-09-19T10:27:15-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P21,P21,375,IV,amarillo,0,e,9,"::1577",1577,0,,OK,,1,1
S047,"2026-09-19T10:27:36-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P24,P24,593,IV,amarillo,0,e,1,"::1975",1975,0,,OK,,1,1
S047,"2026-09-19T10:27:37-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P24,P24,593,IV,amarillo,0,e,2,"::1979",1979,0,,OK,,1,1
S047,"2026-09-19T10:27:39-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P24,P24,593,IV,amarillo,0,e,3,"::1980",1980,0,,OK,,1,1
S047,"2026-09-19T10:27:41-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P24,P24,593,IV,amarillo,0,e,4,"::1983",1983,0,,OK,,1,1
S047,"2026-09-19T10:27:42-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P24,P24,593,IV,amarillo,0,e,5,"::1978",1978,0,,OK,,1,1
S047,"2026-09-19T10:27:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P24,P24,593,IV,amarillo,0,e,6,"::1987",1987,0,,OK,,1,1
S047,"2026-09-19T10:27:45-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P24,P24,593,IV,amarillo,0,e,7,"::1981",1981,0,,OK,,1,1
S047,"2026-09-19T10:27:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P24,P24,593,IV,amarillo,0,e,8,"::1988",1988,0,,OK,,1,1
S047,"2026-09-19T10:27:48-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P24,P24,593,IV,amarillo,0,e,9,"::1993",1993,0,,OK,,1,1
S048,"2026-09-19T10:28:42-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P22,P22,334,IV,amarillo,0,e,1,"::1492",1492,0,,OK,,1,1
S048,"2026-09-19T10:28:43-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P22,P22,334,IV,amarillo,0,e,2,"::1497",1497,0,,OK,,1,1
S048,"2026-09-19T10:28:45-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P22,P22,334,IV,amarillo,0,e,3,"::1493",1493,0,,OK,,1,1
S048,"2026-09-19T10:28:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P22,P22,334,IV,amarillo,0,e,4,"::1500",1500,0,,OK,,1,1
S048,"2026-09-19T10:28:48-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P22,P22,334,IV,amarillo,0,e,5,"::1486",1486,0,,OK,,1,1
S048,"2026-09-19T10:28:50-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P22,P22,334,IV,amarillo,0,e,6,"::1497",1497,0,,OK,,1,1
S048,"2026-09-19T10:28:51-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P22,P22,334,IV,amarillo,0,e,7,"::1503",1503,0,,OK,,1,1
S048,"2026-09-19T10:28:53-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P22,P22,334,IV,amarillo,0,e,8,"::1498",1498,0,,OK,,1,1
S048,"2026-09-19T10:28:55-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P22,P22,334,IV,amarillo,0,e,9,"::1507",1507,0,,OK,,1,1
S049,"2026-09-19T10:29:43-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,1,"::2732",2732,0,,DUDOSO,repetida,0,0
S049,"2026-09-19T10:29:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,2,"::2727",2727,0,,DUDOSO,repetida,0,0
S049,"2026-09-19T10:29:46-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,3,"::2735",2735,0,,DUDOSO,repetida,0,0
S049,"2026-09-19T10:29:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,4,"::2746",2746,0,,DUDOSO,repetida,0,0
S049,"2026-09-19T10:29:49-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,5,"::2737",2737,0,,DUDOSO,repetida,0,0
S049,"2026-09-19T10:29:51-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,6,"::2734",2734,0,,DUDOSO,repetida,0,0
S049,"2026-09-19T10:29:52-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,7,"::2727",2727,0,,DUDOSO,repetida,0,0
S049,"2026-09-19T10:29:54-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,8,"::2724",2724,0,,DUDOSO,repetida,0,0
S049,"2026-09-19T10:29:55-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,9,"::2738",2738,0,,DUDOSO,repetida,0,0
S050,"2026-09-19T10:30:00-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,1,"::2733",2733,0,,DUDOSO,Ok,1,1
S050,"2026-09-19T10:30:02-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,2,"::2734",2734,0,,DUDOSO,Ok,1,1
S050,"2026-09-19T10:30:03-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,3,"::2743",2743,0,,DUDOSO,Ok,1,1
S050,"2026-09-19T10:30:05-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,4,"::2739",2739,0,,DUDOSO,Ok,1,1
S050,"2026-09-19T10:30:06-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,5,"::2725",2725,0,,DUDOSO,Ok,1,1
S050,"2026-09-19T10:30:08-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,6,"::2739",2739,0,,DUDOSO,Ok,1,1
S050,"2026-09-19T10:30:10-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,7,"::2742",2742,0,,DUDOSO,Ok,1,1
S050,"2026-09-19T10:30:11-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,8,"::2735",2735,0,,DUDOSO,Ok,1,1
S050,"2026-09-19T10:30:13-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P23,P23,714,XI,amarillo,0,e,9,"::2729",2729,0,,DUDOSO,Ok,1,1
S051,"2026-09-19T10:30:34-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P25,P25,576,IX,amarillo,0,e,1,"::2151",2151,0,,OK,,1,1
S051,"2026-09-19T10:30:36-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P25,P25,576,IX,amarillo,0,e,2,"::2161",2161,0,,OK,,1,1
S051,"2026-09-19T10:30:37-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P25,P25,576,IX,amarillo,0,e,3,"::2158",2158,0,,OK,,1,1
S051,"2026-09-19T10:30:39-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P25,P25,576,IX,amarillo,0,e,4,"::2162",2162,0,,OK,,1,1
S051,"2026-09-19T10:30:40-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P25,P25,576,IX,amarillo,0,e,5,"::2161",2161,0,,OK,,1,1
S051,"2026-09-19T10:30:42-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P25,P25,576,IX,amarillo,0,e,6,"::2151",2151,0,,OK,,1,1
S051,"2026-09-19T10:30:44-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P25,P25,576,IX,amarillo,0,e,7,"::2153",2153,0,,OK,,1,1
S051,"2026-09-19T10:30:45-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P25,P25,576,IX,amarillo,0,e,8,"::2154",2154,0,,OK,,1,1
S051,"2026-09-19T10:30:47-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P25,P25,576,IX,amarillo,0,e,9,"::2166",2166,0,,OK,,1,1
S052,"2026-09-19T10:30:59-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P26,P26,583,IX,amarillo,0,e,1,"::2202",2202,0,,OK,,1,1
S052,"2026-09-19T10:31:01-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P26,P26,583,IX,amarillo,0,e,2,"::2210",2210,0,,OK,,1,1
S052,"2026-09-19T10:31:03-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P26,P26,583,IX,amarillo,0,e,3,"::2212",2212,0,,OK,,1,1
S052,"2026-09-19T10:31:04-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P26,P26,583,IX,amarillo,0,e,4,"::2209",2209,0,,OK,,1,1
S052,"2026-09-19T10:31:06-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P26,P26,583,IX,amarillo,0,e,5,"::2199",2199,0,,OK,,1,1
S052,"2026-09-19T10:31:07-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P26,P26,583,IX,amarillo,0,e,6,"::2215",2215,0,,OK,,1,1
S052,"2026-09-19T10:31:09-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P26,P26,583,IX,amarillo,0,e,7,"::2213",2213,0,,OK,,1,1
S052,"2026-09-19T10:31:11-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P26,P26,583,IX,amarillo,0,e,8,"::2212",2212,0,,OK,,1,1
S052,"2026-09-19T10:31:12-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P26,P26,583,IX,amarillo,0,e,9,"::2207",2207,0,,OK,,1,1
S053,"2026-09-19T10:31:24-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P29,P29,442,IV,amarillo,0,e,1,"::1675",1675,0,,OK,,1,1
S053,"2026-09-19T10:31:25-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P29,P29,442,IV,amarillo,0,e,2,"::1680",1680,0,,OK,,1,1
S053,"2026-09-19T10:31:27-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P29,P29,442,IV,amarillo,0,e,3,"::1670",1670,0,,OK,,1,1
S053,"2026-09-19T10:31:29-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P29,P29,442,IV,amarillo,0,e,4,"::1673",1673,0,,OK,,1,1
S053,"2026-09-19T10:31:30-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P29,P29,442,IV,amarillo,0,e,5,"::1686",1686,0,,OK,,1,1
S053,"2026-09-19T10:31:32-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P29,P29,442,IV,amarillo,0,e,6,"::1676",1676,0,,OK,,1,1
S053,"2026-09-19T10:31:34-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P29,P29,442,IV,amarillo,0,e,7,"::1679",1679,0,,OK,,1,1
S053,"2026-09-19T10:31:35-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P29,P29,442,IV,amarillo,0,e,8,"::1674",1674,0,,OK,,1,1
S053,"2026-09-19T10:31:37-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P29,P29,442,IV,amarillo,0,e,9,"::1680",1680,0,,OK,,1,1
S054,"2026-09-19T10:31:48-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P30,P30,448,IV,amarillo,0,e,1,"::1657",1657,0,,OK,,1,1
S054,"2026-09-19T10:31:49-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P30,P30,448,IV,amarillo,0,e,2,"::1647",1647,0,,OK,,1,1
S054,"2026-09-19T10:31:51-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P30,P30,448,IV,amarillo,0,e,3,"::1644",1644,0,,OK,,1,1
S054,"2026-09-19T10:31:53-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P30,P30,448,IV,amarillo,0,e,4,"::1655",1655,0,,OK,,1,1
S054,"2026-09-19T10:31:54-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P30,P30,448,IV,amarillo,0,e,5,"::1654",1654,0,,OK,,1,1
S054,"2026-09-19T10:31:56-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P30,P30,448,IV,amarillo,0,e,6,"::1657",1657,0,,OK,,1,1
S054,"2026-09-19T10:31:57-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P30,P30,448,IV,amarillo,0,e,7,"::1653",1653,0,,OK,,1,1
S054,"2026-09-19T10:31:59-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P30,P30,448,IV,amarillo,0,e,8,"::1658",1658,0,,OK,,1,1
S054,"2026-09-19T10:32:01-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P30,P30,448,IV,amarillo,0,e,9,"::1663",1663,0,,OK,,1,1
S055,"2026-09-19T10:32:11-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P31,P31,573,IX,amarillo,0,e,1,"::2081",2081,0,,OK,,1,1
S055,"2026-09-19T10:32:13-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P31,P31,573,IX,amarillo,0,e,2,"::2082",2082,0,,OK,,1,1
S055,"2026-09-19T10:32:14-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P31,P31,573,IX,amarillo,0,e,3,"::2091",2091,0,,OK,,1,1
S055,"2026-09-19T10:32:16-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P31,P31,573,IX,amarillo,0,e,4,"::2090",2090,0,,OK,,1,1
S055,"2026-09-19T10:32:17-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P31,P31,573,IX,amarillo,0,e,5,"::2084",2084,0,,OK,,1,1
S055,"2026-09-19T10:32:19-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P31,P31,573,IX,amarillo,0,e,6,"::2085",2085,0,,OK,,1,1
S055,"2026-09-19T10:32:21-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P31,P31,573,IX,amarillo,0,e,7,"::2089",2089,0,,OK,,1,1
S055,"2026-09-19T10:32:22-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P31,P31,573,IX,amarillo,0,e,8,"::2086",2086,0,,OK,,1,1
S055,"2026-09-19T10:32:24-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P31,P31,573,IX,amarillo,0,e,9,"::2084",2084,0,,OK,,1,1
S056,"2026-09-19T10:32:42-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P32b,P32b,68,I,naranja,0,e,1,"::797",797,0,,OK,,1,1
S056,"2026-09-19T10:32:43-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P32b,P32b,68,I,naranja,0,e,2,"::812",812,0,,OK,,1,1
S056,"2026-09-19T10:32:45-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P32b,P32b,68,I,naranja,0,e,3,"::812",812,0,,OK,,1,1
S056,"2026-09-19T10:32:46-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P32b,P32b,68,I,naranja,0,e,4,"::801",801,0,,OK,,1,1
S056,"2026-09-19T10:32:48-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P32b,P32b,68,I,naranja,0,e,5,"::801",801,0,,OK,,1,1
S056,"2026-09-19T10:32:50-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P32b,P32b,68,I,naranja,0,e,6,"::801",801,0,,OK,,1,1
S056,"2026-09-19T10:32:51-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P32b,P32b,68,I,naranja,0,e,7,"::810",810,0,,OK,,1,1
S056,"2026-09-19T10:32:53-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P32b,P32b,68,I,naranja,0,e,8,"::798",798,0,,OK,,1,1
S056,"2026-09-19T10:32:54-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.1) DEF mascara 0000,P32b,P32b,68,I,naranja,0,e,9,"::793",793,0,,OK,,1,1
